municipio,curso,grau,eixo,ofertado_prosel_2026,vagas_regulares,D4_demanda_municipal,demanda_composta,necessidade_norm,aderencia_setorial,concorrencia_norm,nivel_concorrencia,n_ies_presenciais,n_cursos_concorrentes,II,IE,IP,prioridade_final,decisao_final
Vigia,Engenharia Florestal,Bacharelado,ENGENHARIA_TEC,False,0,0.45718982,0.4795081317914045,0.5129855994785112,0.35,0.9047619047619048,Média,2,2,0.5682893155975254,0.4513773469750748,0.5682893155975254,Alta,Implantar curso
Vigia,Fonoaudiologia,Bacharelado,SAUDE,False,0,0.45718982,0.5207756646260481,0.6161544315651202,0.4,0.9047619047619048,Média,2,2,0.6164617834695707,0.48645474988452186,0.6164617834695707,Alta,Implantar curso
Vigia,Educação Física (Bacharelado),Bacharelado,SAUDE,False,0,0.45718982,0.5207756646260481,0.6161544315651202,0.4,0.9047619047619048,Média,2,2,0.6164617834695707,0.48645474988452186,0.6164617834695707,Alta,Implantar curso
Vigia,Terapia Ocupacional,Bacharelado,SAUDE,False,0,0.45718982,0.5207756646260481,0.6161544315651202,0.4,0.9047619047619048,Média,2,2,0.6164617834695707,0.48645474988452186,0.6164617834695707,Alta,Implantar curso
Vigia,Engenharia Ambiental e Sanitária,Bacharelado,ENGENHARIA_TEC,False,0,0.45718982,0.5390387481211334,0.6618121403028336,0.35,0.9047619047619048,Média,2,2,0.6233551357025247,0.5019783708553444,0.6233551357025247,Alta,Implantar curso
Vigia,Enfermagem,Bacharelado,SAUDE,False,0,0.45718982,0.5207756646260481,0.6161544315651202,0.4,0.9047619047619048,Média,2,2,0.6164617834695707,0.48645474988452186,0.6164617834695707,Alta,Implantar curso
Vigia,Medicina,Bacharelado,SAUDE,False,0,0.45718982,0.5207756646260481,0.6161544315651202,0.4,0.9047619047619048,Média,2,2,0.6164617834695707,0.48645474988452186,0.6164617834695707,Alta,Implantar curso
Vigia,Tecnologia de Alimentos,Tecnólogo,ENGENHARIA_TEC,False,0,0.45718982,0.4795081317914045,0.5129855994785112,0.35,0.9047619047619048,Média,2,2,0.5682893155975254,0.4513773469750748,0.5682893155975254,Alta,Implantar curso
Vigia,Fisioterapia,Bacharelado,SAUDE,False,0,0.45718982,0.5207756646260481,0.6161544315651202,0.4,0.9047619047619048,Média,2,2,0.6164617834695707,0.48645474988452186,0.6164617834695707,Alta,Implantar curso
Vigia,Biomedicina,Bacharelado,SAUDE,False,0,0.45718982,0.5207756646260481,0.6161544315651202,0.4,0.9047619047619048,Média,2,2,0.6164617834695707,0.48645474988452186,0.6164617834695707,Alta,Implantar curso
Vigia,Secretariado Executivo Trilíngue,Bacharelado,GESTAO_NEGOCIOS,False,0,0.45718982,0.4795081317914045,0.5129855994785112,0.4,0.9047619047619048,Média,2,2,0.5782893155975254,0.4513773469750748,0.5782893155975254,Alta,Implantar curso
Vigia,Relações Internacionais,Bacharelado,GESTAO_NEGOCIOS,False,0,0.45718982,0.4795081317914045,0.5129855994785112,0.4,0.9047619047619048,Média,2,2,0.5782893155975254,0.4513773469750748,0.5782893155975254,Alta,Implantar curso
Vigia,Design,Bacharelado,GESTAO_NEGOCIOS,False,0,0.45718982,0.4795081317914045,0.5129855994785112,0.4,0.9047619047619048,Média,2,2,0.5782893155975254,0.4513773469750748,0.5782893155975254,Alta,Implantar curso
Vigia,Engenharia Civil,Bacharelado,ENGENHARIA_TEC,False,0,0.45718982,0.5390387481211334,0.6618121403028336,0.35,0.9047619047619048,Média,2,2,0.6233551357025247,0.5019783708553444,0.6233551357025247,Alta,Implantar curso
Vigia,Tecnologia em Comércio Exterior,Tecnólogo,GESTAO_NEGOCIOS,False,0,0.45718982,0.4795081317914045,0.5129855994785112,0.4,0.9047619047619048,Média,2,2,0.5782893155975254,0.4513773469750748,0.5782893155975254,Alta,Implantar curso
Vigia,Engenharia de Produção,Bacharelado,ENGENHARIA_TEC,False,0,0.45718982,0.4795081317914045,0.5129855994785112,0.35,0.9047619047619048,Média,2,2,0.5682893155975254,0.4513773469750748,0.5682893155975254,Alta,Implantar curso
Vigia,Engenharia de Software,Bacharelado,ENGENHARIA_TEC,False,0,0.45718982,0.4795081317914045,0.5129855994785112,0.35,0.9047619047619048,Média,2,2,0.5682893155975254,0.4513773469750748,0.5682893155975254,Alta,Implantar curso
